date,product_id,sales,category,region,price,discount,rating,views,clicks,cost_price
2069-01-22,P013,97,C,North,97.0,43.97,2,2180,147,53.03
2069-01-23,P017,113,A,West,26.72,6.42,1,902,436,20.299999999999997
2069-01-24,P004,95,D,South,51.83,14.49,5,4171,223,37.339999999999996
2069-01-25,P019,107,A,South,98.45,26.31,2,4380,204,72.14
2069-01-26,P004,102,B,North,47.55,9.93,4,3094,144,37.62
2069-01-27,P012,107,A,South,56.34,11.37,4,4812,208,44.970000000000006
2069-01-28,P004,89,D,South,81.85,25.74,5,2764,44,56.11
2069-01-29,P017,89,B,East,40.64,10.38,2,3129,124,30.259999999999998
2069-01-30,P018,98,A,South,48.79,19.24,5,4071,112,29.55
2069-01-31,P006,82,B,East,39.9,14.0,3,1306,330,25.9
2069-02-01,P019,95,E,South,35.87,5.49,2,1576,299,30.379999999999995
2069-02-02,P005,100,D,North,52.46,20.31,3,4675,280,32.150000000000006
2069-02-03,P002,115,D,East,77.13,28.99,1,2722,333,48.14
2069-02-04,P011,101,E,South,88.06,46.04,3,4099,273,42.02
2069-02-05,P013,104,D,West,52.31,36.01,2,4734,482,16.300000000000004
2069-02-06,P005,109,D,West,38.89,2.74,2,3247,350,36.15
2069-02-07,P008,88,A,West,92.04,10.75,1,2161,423,81.29
2069-02-08,P011,96,C,North,40.23,12.54,4,1964,356,27.689999999999998
2069-02-09,P004,122,A,East,79.75,21.89,1,2498,407,57.86
2069-02-10,P018,97,E,South,77.38,22.23,2,2797,457,55.14999999999999
2069-02-11,P015,109,E,North,14.48,2.4,2,4365,177,12.08
2069-02-12,P005,107,C,West,25.99,5.03,2,3823,26,20.959999999999997
2069-02-13,P012,83,A,East,61.56,4.04,3,2642,90,57.52
2069-02-14,P004,101,A,South,88.09,15.68,2,2725,12,72.41
2069-02-15,P004,99,A,South,63.46,25.18,1,356,342,38.28
2069-02-16,P020,101,B,East,76.84,17.68,3,662,57,59.160000000000004
2069-02-17,P009,90,B,North,76.1,19.74,1,971,281,56.36
2069-02-18,P009,86,A,East,54.49,3.5,4,3049,490,50.99
2069-02-19,P014,93,B,North,60.47,7.31,2,4668,485,53.16
2069-02-20,P008,97,A,West,16.42,5.81,1,439,211,10.610000000000003
2069-02-21,P001,110,E,West,93.5,25.09,4,2960,393,68.41
2069-02-22,P011,116,A,North,70.69,26.02,4,1919,472,44.67
2069-02-23,P004,112,B,East,23.9,5.97,2,611,41,17.93
2069-02-24,P017,106,C,North,31.96,7.77,5,2811,412,24.19
2069-02-25,P017,88,E,West,10.42,1.62,4,2423,104,8.8
2069-02-26,P019,94,D,South,33.76,4.98,3,1903,453,28.779999999999998
2069-02-27,P013,100,C,East,38.5,17.97,2,2983,373,20.53
2069-02-28,P019,91,C,West,71.48,31.55,3,2824,497,39.93000000000001
2069-03-01,P017,104,D,North,52.9,0.78,5,793,299,52.12
2069-03-02,P020,105,E,West,85.85,30.07,2,1144,361,55.779999999999994
2069-03-03,P012,103,D,South,17.81,4.47,3,3077,447,13.34
2069-03-04,P020,108,E,North,73.63,24.36,2,769,367,49.269999999999996
2069-03-05,P014,89,E,East,88.74,21.1,5,695,232,67.63999999999999
2069-03-06,P009,107,E,South,47.92,21.0,4,1114,292,26.92
2069-03-07,P012,91,C,North,35.99,5.6,4,4365,299,30.39
2069-03-08,P017,88,E,West,50.1,10.79,5,1257,426,39.31
2069-03-09,P016,103,D,West,81.0,46.44,1,3621,419,34.56
2069-03-10,P012,110,C,East,92.71,50.11,5,2026,148,42.599999999999994
2069-03-11,P010,103,E,North,15.9,8.33,4,2916,471,7.57
2069-03-12,P002,98,B,West,57.57,9.96,3,999,349,47.61
2069-03-13,P003,101,B,East,67.57,11.58,2,1984,46,55.989999999999995
2069-03-14,P005,99,E,South,11.57,4.79,3,3133,184,6.78
2069-03-15,P016,87,B,East,26.31,5.11,5,3534,425,21.2
2069-03-16,P013,86,A,South,15.63,1.09,3,1486,159,14.540000000000001
2069-03-17,P018,97,C,North,36.13,10.04,4,2880,492,26.090000000000003
2069-03-18,P002,99,A,West,28.49,8.81,2,839,48,19.68
2069-03-19,P001,98,C,North,53.81,16.7,1,2636,264,37.11
2069-03-20,P009,105,D,South,68.98,36.2,1,4694,10,32.78
2069-03-21,P018,96,B,North,85.8,14.25,4,4774,278,71.55
2069-03-22,P005,104,B,South,37.39,6.13,5,1861,200,31.26
2069-03-23,P003,97,B,North,14.54,8.85,4,260,121,5.6899999999999995
2069-03-24,P005,116,E,West,10.35,2.67,5,1069,74,7.68
2069-03-25,P012,99,C,North,86.01,12.47,3,468,493,73.54
2069-03-26,P008,122,E,East,89.03,13.83,5,2406,202,75.2
2069-03-27,P008,102,B,West,19.09,4.15,1,861,321,14.94
2069-03-28,P007,96,D,East,10.92,2.92,3,4662,152,8.0
2069-03-29,P002,89,B,East,82.02,38.85,5,1316,234,43.169999999999995
2069-03-30,P001,84,E,West,67.67,37.89,1,1407,292,29.78
2069-03-31,P001,88,B,South,60.05,14.31,4,2432,435,45.739999999999995
2069-04-01,P008,89,A,East,57.99,21.52,5,1812,95,36.47
2069-04-02,P017,102,A,East,79.64,4.88,2,818,50,74.76
2069-04-03,P005,93,E,East,36.4,19.9,1,1410,300,16.5
2069-04-04,P014,100,A,North,45.02,23.67,5,4572,109,21.35
2069-04-05,P008,111,C,South,17.01,4.89,2,2820,14,12.120000000000001
2069-04-06,P020,97,C,East,60.95,14.08,2,3528,203,46.870000000000005
2069-04-07,P018,119,E,West,96.47,46.94,3,2516,157,49.53
2069-04-08,P007,87,A,East,35.55,13.8,1,836,28,21.749999999999996
2069-04-09,P014,97,C,East,93.63,57.99,5,3068,486,35.63999999999999
2069-04-10,P014,93,A,North,75.63,43.9,4,696,21,31.729999999999997
2069-04-11,P006,108,B,South,31.05,12.94,3,3292,145,18.11
2069-04-12,P003,76,A,East,69.66,33.17,3,3068,420,36.489999999999995
2069-04-13,P014,84,A,East,42.96,13.13,3,717,69,29.83
2069-04-14,P014,97,E,East,21.01,2.95,3,2007,92,18.060000000000002
2069-04-15,P003,114,B,North,18.34,6.04,1,3904,463,12.3
2069-04-16,P010,101,C,North,11.55,1.59,4,3444,24,9.96
2069-04-17,P009,85,C,West,81.8,4.89,3,109,458,76.91
2069-04-18,P007,86,A,East,89.64,25.03,5,3810,416,64.61
2069-04-19,P007,115,D,North,53.43,9.96,1,2100,38,43.47
2069-04-20,P007,92,D,West,56.79,15.27,1,4857,263,41.519999999999996
2069-04-21,P012,89,C,West,72.24,32.33,2,3931,248,39.91
2069-04-22,P004,113,A,South,73.08,25.28,5,2432,68,47.8
2069-04-23,P020,109,A,West,39.17,9.23,5,2871,264,29.94
2069-04-24,P013,111,B,East,24.33,11.99,2,1055,41,12.339999999999998
2069-04-25,P003,89,E,South,48.74,2.07,4,2146,134,46.67
2069-04-26,P020,83,D,South,72.73,8.76,3,4066,169,63.970000000000006
2069-04-27,P009,100,A,South,82.38,6.7,3,1267,371,75.67999999999999
2069-04-28,P020,102,C,North,18.02,8.28,5,2348,335,9.74
2069-04-29,P013,102,D,North,62.95,4.86,5,4902,58,58.09
2069-04-30,P001,113,E,South,14.87,1.5,4,554,100,13.37
2069-05-01,P006,81,A,North,84.23,42.85,4,552,156,41.38
2069-05-02,P020,107,D,North,70.01,35.14,3,155,484,34.870000000000005
2069-05-03,P008,88,A,East,72.7,9.9,2,2359,376,62.800000000000004
2069-05-04,P017,107,E,West,78.55,8.66,2,3196,483,69.89
2069-05-05,P018,94,B,East,54.61,3.56,3,2489,314,51.05
2069-05-06,P004,91,D,East,36.9,11.7,1,4342,63,25.2
2069-05-07,P012,93,E,East,80.71,3.77,2,1044,313,76.94
2069-05-08,P016,84,B,South,79.96,30.66,3,3910,393,49.3
2069-05-09,P018,99,B,North,22.14,4.02,1,4433,136,18.12
2069-05-10,P010,91,E,South,91.25,17.76,5,3881,264,73.49
2069-05-11,P004,107,C,East,29.91,3.29,4,2024,453,26.62
2069-05-12,P002,105,E,West,37.58,21.55,5,2039,360,16.029999999999998
2069-05-13,P015,116,A,East,29.43,3.61,2,4928,462,25.82
2069-05-14,P009,102,C,North,96.9,36.1,3,1622,289,60.800000000000004
2069-05-15,P015,104,B,West,36.95,16.55,4,4306,296,20.400000000000002
2069-05-16,P005,113,D,West,97.43,24.89,5,2124,491,72.54
2069-05-17,P019,92,B,North,67.41,21.05,3,771,297,46.36
2069-05-18,P003,84,D,North,25.89,9.76,3,4240,496,16.130000000000003
2069-05-19,P017,101,D,East,59.85,10.38,2,4417,356,49.47
2069-05-20,P013,85,E,North,89.4,9.45,4,585,374,79.95
2069-05-21,P003,123,E,West,60.55,12.9,2,2595,148,47.65
2069-05-22,P004,113,B,North,21.93,5.44,3,1319,450,16.49
2069-05-23,P018,120,E,East,35.82,17.34,1,4549,176,18.48
2069-05-24,P003,99,B,South,30.23,8.53,1,3733,112,21.700000000000003
2069-05-25,P014,104,E,South,21.33,5.04,2,531,346,16.29
2069-05-26,P016,94,E,East,39.46,14.48,5,2468,327,24.98
2069-05-27,P012,108,D,West,69.5,14.37,3,590,155,55.13
2069-05-28,P011,87,C,South,44.43,20.45,4,2951,91,23.98
2069-05-29,P002,73,E,East,49.94,10.03,4,3621,131,39.91
2069-05-30,P001,91,E,South,38.86,5.02,5,627,280,33.84
2069-05-31,P013,84,B,West,99.5,28.24,4,3379,101,71.26
2069-06-01,P018,114,D,West,62.76,2.18,2,3236,470,60.58
2069-06-02,P018,117,D,West,85.05,19.18,4,1083,44,65.87
2069-06-03,P013,85,C,North,49.72,32.29,3,4669,185,17.43
2069-06-04,P004,112,C,West,25.18,3.84,2,1982,459,21.34
2069-06-05,P001,109,C,West,86.21,37.08,1,1276,446,49.129999999999995
2069-06-06,P015,83,E,West,78.71,27.68,1,201,465,51.029999999999994
2069-06-07,P017,95,B,South,39.68,20.53,4,1445,260,19.15
2069-06-08,P006,93,A,East,64.58,8.24,5,4363,218,56.339999999999996
2069-06-09,P005,107,B,East,18.41,0.48,1,346,466,17.93
2069-06-10,P001,87,D,West,12.37,0.68,1,2950,201,11.69
2069-06-11,P016,98,C,South,83.42,24.07,3,157,238,59.35
2069-06-12,P014,92,A,East,94.77,10.27,5,3503,310,84.5
2069-06-13,P005,104,D,South,40.97,15.21,1,3384,314,25.759999999999998
2069-06-14,P003,97,C,East,63.78,9.68,2,4932,380,54.1
2069-06-15,P003,94,A,North,74.56,20.16,3,4547,173,54.400000000000006
2069-06-16,P012,97,B,West,77.14,12.54,2,3110,42,64.6
2069-06-17,P018,120,D,South,53.3,14.9,3,513,477,38.4
2069-06-18,P009,95,E,South,65.2,5.8,3,802,318,59.400000000000006
2069-06-19,P017,89,A,North,69.13,19.84,3,3185,435,49.28999999999999
2069-06-20,P017,105,A,East,19.29,6.9,3,1937,273,12.389999999999999
2069-06-21,P020,98,B,South,68.06,44.87,4,2374,105,23.190000000000005
2069-06-22,P018,85,B,West,55.98,16.92,3,4908,16,39.059999999999995
2069-06-23,P003,122,D,North,44.06,16.35,5,1303,170,27.71
2069-06-24,P018,96,E,West,33.56,5.83,4,2278,287,27.730000000000004
2069-06-25,P015,95,C,East,67.41,16.54,5,104,109,50.87
2069-06-26,P001,101,A,West,25.01,9.78,4,4382,338,15.230000000000002
2069-06-27,P003,117,A,North,82.98,23.66,3,2973,317,59.32000000000001
2069-06-28,P007,82,D,North,25.46,5.12,2,2969,419,20.34
2069-06-29,P010,102,C,South,79.45,11.56,3,4985,81,67.89
2069-06-30,P009,120,C,West,83.57,41.64,4,4422,107,41.92999999999999
2069-07-01,P009,101,C,West,94.57,20.35,3,3464,421,74.22
2069-07-02,P008,87,D,East,51.7,21.03,2,699,470,30.67
2069-07-03,P006,93,A,South,15.73,3.15,4,3844,30,12.58
2069-07-04,P001,101,B,East,70.99,8.47,3,4366,343,62.519999999999996
2069-07-05,P016,113,A,East,35.44,1.05,1,2781,365,34.39
2069-07-06,P010,96,B,North,18.35,2.38,5,453,496,15.970000000000002
2069-07-07,P011,108,B,North,87.02,24.38,1,1849,375,62.64
2069-07-08,P012,85,D,South,22.58,2.77,2,3255,391,19.81
2069-07-09,P003,85,C,East,55.57,17.12,4,493,19,38.45
2069-07-10,P006,95,D,West,80.97,10.34,5,2276,109,70.63
2069-07-11,P008,114,B,West,27.92,1.25,5,3293,297,26.67
2069-07-12,P013,100,A,North,90.7,17.46,4,159,464,73.24000000000001
2069-07-13,P019,102,B,East,39.84,12.14,5,541,418,27.700000000000003
2069-07-14,P008,102,D,North,45.68,12.91,1,1098,166,32.769999999999996
2069-07-15,P013,111,A,North,21.83,8.38,2,4309,334,13.449999999999998
2069-07-16,P004,93,C,South,68.0,17.95,1,1313,474,50.05
2069-07-17,P003,106,D,East,54.58,15.3,1,4963,416,39.28
2069-07-18,P020,91,E,North,97.67,43.61,3,343,365,54.06
2069-07-19,P003,119,B,East,72.85,42.62,1,4396,486,30.229999999999997
2069-07-20,P012,92,C,East,78.31,22.71,2,3070,53,55.6
2069-07-21,P005,91,C,East,27.92,1.51,5,395,293,26.41
2069-07-22,P006,105,A,West,74.15,46.24,2,1412,153,27.910000000000004
2069-07-23,P018,100,D,North,60.17,14.34,1,4308,341,45.83
2069-07-24,P020,103,B,East,46.34,3.08,2,4353,432,43.260000000000005
2069-07-25,P014,102,E,South,80.44,2.13,4,329,190,78.31
2069-07-26,P005,89,B,South,98.07,44.56,4,527,463,53.50999999999999
2069-07-27,P011,116,D,North,18.53,9.33,3,2509,272,9.200000000000001
2069-07-28,P009,109,C,South,81.0,6.51,1,608,142,74.49
2069-07-29,P017,113,E,West,92.75,27.64,4,1915,341,65.11
2069-07-30,P012,94,A,South,38.37,18.4,1,114,228,19.97
2069-07-31,P001,104,D,North,42.67,17.9,3,813,216,24.770000000000003
2069-08-01,P001,102,B,East,81.53,33.18,3,2484,423,48.35
2069-08-02,P004,111,D,West,95.83,26.91,5,898,417,68.92
2069-08-03,P018,111,A,North,94.5,17.88,4,1057,484,76.62
2069-08-04,P017,102,B,North,15.01,5.03,4,3098,194,9.98
2069-08-05,P012,85,E,South,88.43,22.55,3,3321,382,65.88000000000001
2069-08-06,P020,117,B,North,62.78,6.56,4,2447,189,56.22
2069-08-07,P012,105,B,East,47.9,16.19,3,870,320,31.709999999999997
2069-08-08,P005,94,A,North,86.1,7.03,4,285,79,79.07
2069-08-09,P001,104,B,North,82.04,38.44,4,2100,48,43.60000000000001
2069-08-10,P019,85,D,East,55.84,10.14,1,795,97,45.7
2069-08-11,P007,110,C,North,46.96,6.36,3,4085,480,40.6
2069-08-12,P015,85,A,East,52.52,19.06,1,728,215,33.46000000000001
2069-08-13,P014,98,A,East,38.65,15.75,4,3379,255,22.9
2069-08-14,P003,102,A,South,71.25,25.88,1,4876,182,45.370000000000005
2069-08-15,P005,110,D,North,90.28,27.58,5,4214,60,62.7
2069-08-16,P006,101,D,West,32.55,10.23,2,2502,230,22.319999999999997
2069-08-17,P011,106,D,West,84.3,10.33,2,4050,348,73.97
2069-08-18,P019,100,D,East,42.47,19.55,1,234,146,22.919999999999998
2069-08-19,P002,100,B,North,21.86,8.78,3,2527,68,13.08
2069-08-20,P012,101,A,South,13.64,6.49,3,4550,329,7.15
2069-08-21,P014,98,A,South,53.14,8.68,2,205,92,44.46
2069-08-22,P009,83,E,South,61.15,33.84,5,618,94,27.309999999999995
2069-08-23,P020,92,C,East,10.54,5.61,1,698,384,4.929999999999999
2069-08-24,P016,102,B,South,68.74,7.17,4,565,307,61.56999999999999
2069-08-25,P017,97,C,West,56.67,1.97,5,2643,91,54.7
2069-08-26,P017,98,B,North,99.77,24.59,3,1092,492,75.17999999999999
2069-08-27,P002,97,B,North,19.41,8.29,2,4559,315,11.120000000000001
2069-08-28,P010,91,B,West,73.45,12.36,5,4985,114,61.09
2069-08-29,P011,95,A,East,29.53,1.36,4,2150,255,28.17
2069-08-30,P003,97,C,North,28.57,1.49,1,4162,275,27.080000000000002
2069-08-31,P002,100,C,East,11.68,1.27,4,3256,60,10.41
2069-09-01,P004,104,D,South,10.59,2.54,5,4887,53,8.05
2069-09-02,P008,98,C,East,26.8,3.54,1,2552,398,23.26
2069-09-03,P019,90,D,West,25.8,6.01,1,1656,404,19.79
2069-09-04,P020,86,E,East,10.04,0.98,3,1424,304,9.059999999999999
2069-09-05,P018,126,D,North,74.54,11.46,3,4794,375,63.080000000000005
2069-09-06,P001,89,B,North,55.33,6.65,2,655,430,48.68
2069-09-07,P002,95,A,South,45.65,0.4,4,1765,288,45.25
2069-09-08,P008,105,B,North,19.34,7.89,1,3286,197,11.45
2069-09-09,P010,104,E,West,40.05,3.46,4,3166,330,36.589999999999996
2069-09-10,P019,105,A,West,52.35,7.5,5,3270,365,44.85
2069-09-11,P007,96,E,North,99.82,29.18,4,4614,24,70.63999999999999
2069-09-12,P017,102,B,North,55.95,13.6,5,4508,426,42.35
2069-09-13,P003,101,A,North,11.76,5.99,1,1686,169,5.77
2069-09-14,P015,97,E,North,28.7,4.19,1,2087,39,24.509999999999998
2069-09-15,P004,103,D,South,41.91,6.66,1,1638,259,35.25
2069-09-16,P017,111,C,South,51.03,11.26,2,2017,265,39.77
2069-09-17,P011,100,B,South,70.69,17.42,4,667,461,53.269999999999996
2069-09-18,P006,100,D,South,63.15,22.49,4,3024,117,40.66
2069-09-19,P017,111,E,South,55.83,11.98,3,4664,38,43.849999999999994
2069-09-20,P010,110,E,North,85.41,42.32,5,4520,71,43.089999999999996
2069-09-21,P001,116,A,East,27.66,2.88,5,3981,418,24.78
2069-09-22,P018,83,D,South,17.01,8.32,2,3684,158,8.690000000000001
2069-09-23,P014,109,E,East,85.44,13.77,2,203,199,71.67
2069-09-24,P019,106,A,South,51.59,11.16,5,3691,83,40.43000000000001
2069-09-25,P018,91,C,East,59.8,24.31,4,973,373,35.489999999999995
2069-09-26,P001,103,C,North,85.36,33.71,5,1932,442,51.65
2069-09-27,P001,111,A,North,95.12,15.72,2,1636,147,79.4
2069-09-28,P009,92,D,West,59.68,15.14,5,3350,223,44.54
2069-09-29,P014,105,A,North,83.1,23.17,4,1855,494,59.92999999999999
2069-09-30,P003,109,A,West,59.03,10.34,3,4236,40,48.69
2069-10-01,P012,90,D,East,13.0,2.99,4,1271,326,10.01
2069-10-02,P017,99,C,South,96.03,46.53,2,1140,88,49.5
2069-10-03,P017,103,E,North,83.6,27.69,5,4246,274,55.91
2069-10-04,P002,92,C,West,77.81,49.63,5,333,193,28.18
2069-10-05,P006,92,D,East,49.76,7.31,3,840,50,42.449999999999996
2069-10-06,P001,99,B,South,94.83,53.78,4,2701,382,41.05
2069-10-07,P012,108,D,North,54.09,3.92,1,1718,445,50.17
2069-10-08,P004,107,C,South,74.87,2.91,5,1025,22,71.96000000000001
2069-10-09,P016,92,C,South,19.05,7.54,2,1476,329,11.510000000000002
2069-10-10,P020,107,D,North,29.7,13.53,2,4518,445,16.17
2069-10-11,P011,92,D,West,48.18,12.14,5,3578,421,36.04
2069-10-12,P020,84,D,North,62.32,9.59,3,194,319,52.730000000000004
2069-10-13,P020,97,C,West,82.5,46.48,2,1735,230,36.02
2069-10-14,P010,112,A,West,31.68,15.05,2,2088,68,16.63
2069-10-15,P008,107,B,South,79.69,14.07,3,788,302,65.62
2069-10-16,P002,100,A,West,90.1,44.23,3,3917,423,45.87
2069-10-17,P008,96,C,West,83.66,28.07,1,1493,309,55.589999999999996
2069-10-18,P001,97,A,North,66.02,21.99,5,2935,212,44.03
2069-10-19,P007,102,D,West,82.9,30.43,1,3707,135,52.470000000000006
2069-10-20,P014,90,E,North,88.98,17.19,4,2596,23,71.79
2069-10-21,P004,97,D,North,59.96,27.34,2,1055,174,32.620000000000005
2069-10-22,P017,98,B,East,82.91,12.19,2,4655,208,70.72
2069-10-23,P002,87,D,West,47.9,24.35,1,4396,416,23.549999999999997
2069-10-24,P002,92,E,North,57.02,17.11,1,4584,133,39.910000000000004
2069-10-25,P008,105,C,North,14.74,2.82,2,1371,495,11.92
2069-10-26,P007,101,A,South,89.51,44.26,5,4218,347,45.25000000000001
2069-10-27,P008,97,D,West,22.63,13.83,3,4335,166,8.799999999999999
2069-10-28,P020,91,A,West,34.86,5.45,3,2785,467,29.41
2069-10-29,P017,116,B,South,38.57,18.8,3,1427,303,19.77
2069-10-30,P017,92,A,North,20.43,9.22,4,1791,99,11.209999999999999
2069-10-31,P007,103,B,South,92.96,42.86,5,3457,318,50.099999999999994
2069-11-01,P005,96,B,East,97.3,11.79,3,4319,48,85.50999999999999
2069-11-02,P015,101,D,North,87.87,19.26,5,2721,162,68.61
2069-11-03,P002,105,E,West,41.17,24.56,3,3979,126,16.610000000000003
2069-11-04,P011,87,A,South,14.97,4.27,2,936,407,10.700000000000001
2069-11-05,P017,101,B,South,26.46,10.24,1,4751,261,16.22
2069-11-06,P013,112,B,North,79.49,30.64,1,3582,217,48.849999999999994
2069-11-07,P004,118,B,South,35.74,4.48,5,1344,153,31.26
2069-11-08,P018,99,C,South,90.33,27.83,1,721,273,62.5
2069-11-09,P014,101,A,West,85.16,15.48,5,4776,411,69.67999999999999
2069-11-10,P019,123,A,South,31.33,6.79,2,608,81,24.54
2069-11-11,P003,112,B,North,72.41,37.8,1,1498,57,34.61
2069-11-12,P004,94,A,North,49.81,0.4,2,2760,449,49.410000000000004
2069-11-13,P009,94,A,South,29.35,1.94,2,2228,158,27.41
2069-11-14,P014,110,C,South,63.11,3.69,2,3317,315,59.42
2069-11-15,P017,91,B,West,85.36,45.26,1,1974,143,40.1
2069-11-16,P002,112,A,South,93.41,28.06,4,352,388,65.35
2069-11-17,P014,104,E,North,15.29,0.6,2,3865,318,14.69
2069-11-18,P016,106,B,South,47.69,15.2,2,4589,55,32.489999999999995
2069-11-19,P019,98,A,South,64.4,3.38,5,4069,346,61.02
2069-11-20,P016,94,C,South,40.42,11.5,5,457,278,28.92
2069-11-21,P011,115,E,East,38.59,17.63,4,4940,95,20.960000000000004
2069-11-22,P014,98,D,East,79.47,29.72,4,4742,448,49.75
2069-11-23,P007,97,D,South,80.43,46.96,5,3934,32,33.470000000000006
2069-11-24,P005,100,E,South,75.6,52.24,4,2784,13,23.359999999999992
2069-11-25,P008,103,D,East,90.87,13.78,1,1835,219,77.09
2069-11-26,P017,90,E,West,54.52,2.04,5,1968,289,52.480000000000004
2069-11-27,P014,95,A,South,80.9,48.37,5,133,283,32.53000000000001
2069-11-28,P010,95,D,South,11.01,0.98,3,2543,77,10.03
2069-11-29,P012,109,D,West,98.87,55.66,4,2636,462,43.21000000000001
2069-11-30,P005,92,E,North,92.73,36.76,2,2023,160,55.970000000000006
2069-12-01,P008,83,A,East,85.72,73.61,2,2904,340,12.11
2069-12-02,P012,81,A,East,62.9,6.88,5,3332,88,56.019999999999996
2069-12-03,P004,86,B,West,58.97,6.04,2,4829,126,52.93
2069-12-04,P013,114,B,East,23.51,10.52,4,3845,176,12.990000000000002
2069-12-05,P017,101,A,North,14.86,9.57,2,4456,287,5.289999999999999
2069-12-06,P005,106,E,North,33.03,1.43,5,397,181,31.6
2069-12-07,P006,106,C,East,23.59,1.83,5,4706,278,21.759999999999998
2069-12-08,P009,101,C,North,60.47,12.7,5,2234,258,47.769999999999996
2069-12-09,P005,100,B,North,39.93,7.54,5,2992,181,32.39
2069-12-10,P002,111,D,North,44.91,33.65,4,1498,338,11.259999999999998
2069-12-11,P003,102,C,South,12.38,7.7,1,4903,338,4.680000000000001
2069-12-12,P011,115,D,West,59.38,9.1,4,2947,412,50.28
2069-12-13,P010,107,D,East,69.05,3.68,3,1574,405,65.36999999999999
2069-12-14,P003,95,A,South,40.1,12.22,1,352,108,27.880000000000003
2069-12-15,P009,96,C,East,21.81,3.71,3,2002,349,18.099999999999998
2069-12-16,P008,94,C,West,73.34,6.84,4,259,330,66.5
2069-12-17,P016,113,D,North,21.61,3.6,2,4587,307,18.009999999999998
2069-12-18,P002,97,D,East,83.52,37.1,1,3397,64,46.419999999999995
2069-12-19,P010,93,A,East,59.14,52.01,1,462,393,7.130000000000003
2069-12-20,P014,104,E,South,31.37,18.87,4,482,494,12.5
2069-12-21,P005,100,C,South,90.89,44.34,2,4564,371,46.55
2069-12-22,P001,104,C,North,22.76,12.64,5,4079,465,10.120000000000001
2069-12-23,P013,120,A,West,64.11,17.12,4,2863,373,46.989999999999995
2069-12-24,P004,110,A,North,65.58,2.93,4,4547,480,62.65
2069-12-25,P009,101,E,South,13.36,4.07,5,3748,315,9.29
2069-12-26,P016,87,D,East,64.87,28.5,5,778,156,36.370000000000005
2069-12-27,P019,96,C,East,72.48,15.29,2,281,328,57.190000000000005
2069-12-28,P014,108,D,West,91.91,19.42,1,3497,413,72.49
2069-12-29,P020,89,C,North,73.8,12.33,4,1108,340,61.47
2069-12-30,P008,122,A,North,53.6,21.44,3,2581,205,32.16
2069-12-31,P010,101,A,North,86.8,60.69,5,3220,231,26.11
2070-01-01,P020,102,A,East,41.84,5.93,1,178,95,35.910000000000004
2070-01-02,P001,94,E,West,87.0,8.12,2,3172,109,78.88
2070-01-03,P020,106,C,East,85.96,11.77,2,4942,481,74.19
2070-01-04,P005,89,A,West,64.33,12.09,1,3315,149,52.239999999999995
2070-01-05,P015,123,E,West,41.02,10.16,3,3526,343,30.860000000000003
2070-01-06,P008,114,D,North,63.21,30.26,5,2075,225,32.95
2070-01-07,P010,111,E,East,91.53,6.07,1,4540,24,85.46000000000001
2070-01-08,P006,87,E,East,67.29,7.85,2,684,221,59.440000000000005
2070-01-09,P015,103,B,West,85.6,16.76,4,4434,132,68.83999999999999
2070-01-10,P015,113,D,East,41.02,8.03,5,3399,347,32.99
2070-01-11,P010,107,B,West,36.31,1.99,5,3787,309,34.32
2070-01-12,P019,91,C,East,33.03,11.08,2,4669,191,21.950000000000003
2070-01-13,P004,95,E,East,54.21,23.51,2,2125,453,30.7
2070-01-14,P006,97,E,West,48.88,17.58,4,2021,133,31.300000000000004
2070-01-15,P015,95,E,East,86.88,38.53,5,3134,71,48.349999999999994
2070-01-16,P006,116,E,North,20.13,8.79,5,2166,436,11.34
2070-01-17,P018,82,B,North,59.86,21.68,2,3916,160,38.18
2070-01-18,P011,108,C,South,46.31,7.64,3,1215,379,38.67
2070-01-19,P012,88,B,West,94.38,49.45,2,4725,440,44.92999999999999
2070-01-20,P008,92,E,North,80.96,19.29,4,2305,298,61.669999999999995
2070-01-21,P014,81,C,South,49.0,16.6,3,157,33,32.4
2070-01-22,P004,96,D,West,67.66,39.8,3,772,132,27.86
2070-01-23,P018,116,B,East,77.1,7.09,4,426,436,70.00999999999999
2070-01-24,P006,104,A,West,16.4,10.49,1,2318,406,5.909999999999998
2070-01-25,P006,89,D,East,70.63,6.2,3,385,16,64.42999999999999
2070-01-26,P019,111,D,West,22.55,4.38,4,4284,248,18.17
2070-01-27,P002,114,E,East,27.01,4.25,2,304,211,22.76
2070-01-28,P004,102,E,West,51.51,24.91,4,3438,343,26.599999999999998
2070-01-29,P005,122,D,West,98.15,22.33,1,1702,321,75.82000000000001
2070-01-30,P015,109,B,North,95.69,51.34,4,2954,60,44.349999999999994
2070-01-31,P003,108,C,East,91.2,33.0,2,1055,309,58.2
2070-02-01,P016,93,B,West,13.09,3.77,1,4728,354,9.32
2070-02-02,P013,108,B,North,86.76,6.79,5,4951,88,79.97
2070-02-03,P012,103,D,North,79.85,24.99,1,1343,177,54.86
2070-02-04,P009,106,B,North,54.89,24.49,4,4216,259,30.400000000000002
2070-02-05,P011,94,C,East,39.29,3.15,2,3523,14,36.14
2070-02-06,P008,103,D,North,78.0,18.45,5,4763,347,59.55
2070-02-07,P007,93,B,South,19.63,4.27,3,3821,406,15.36
2070-02-08,P004,80,E,South,68.54,21.1,2,1247,57,47.440000000000005
